Icon	Name	Ore Synthesizer 1	Workshop Restoration 1	Guild Enhancement: Critical Harvesting	Cloth Synthesizer 1	Leather Synthesizer 1	Lumber Synthesizer 1	Guild Enhancement: Critical Crafting	Synthesis Output 1	Guild Enhancement: Map Bonus	Ore Synthesizer 2	Cloth Synthesizer 2	Leather Synthesizer 2	Lumber Synthesizer 2	Plant Synthesizers 1	Synthesis Output 2	Ore Synthesizer 3	Workshop Restoration 2	Cloth Synthesizer 3	Leather Synthesizer 3	Lumber Synthesizer 3	Ore Synthesizer 4	Plant Synthesizers 2	Cloth Synthesizer 4	Leather Synthesizer 4	Lumber Synthesizer 4	Synthesis Output 3	Ore Synthesizer 5	Cloth Synthesizer 5	Leather Synthesizer 5	Lumber Synthesizer 5	Plant Synthesizers 3	Ore Synthesizer 6	Synthesis Output 4	Arena Restoration 1	Mission Slot: PvP	Guild Enhancement: PvP Reward Boost	Arena Restoration 2	Brawling Obstacles: Walls	Brawling Obstacle: Weakness Turrets	Brawling Obstacle: Strike Turrets	Arena Brawling: Green Team	Brawling Obstacle: Team-Color Torches	Brawling Obstacle: Vortex Traps	Brawling Obstacle: Fear Turrets	Arena Ring-Out Barrier	Brawling Obstacle: Knockback Turrets	Brawling Obstacle: Fan Traps	Arena Brawling: Free-for-All Fighters	Brawling Obstacle: Purple Torches	Brawling Obstacle: Chill Turrets	Brawling Obstacle: Poison Turrets	Brawling Obstacle: Flame Turrets	Brawling Obstacle: Cripple Turrets	Brawling Obstacle: Heal Turrets	Arena Brawling: Invulnerable Fighters	Brawling Obstacle: White Torches	Brawling Obstacle: Lava Floors	Market Restoration 1	Mission Slot: PvE	Guild Hall Decorations Merchant 1	Guild Trader 1	Guild Armorer 1	Guild Weaponsmith 1	Guild Enhancement: Magic Find	Guild Trader 2	Guild Miniature Merchant 1	Guild Treasure Trove	Guild Hall Decorations Merchant 2	Market Restoration 2	Guild Hall Monument Decorations	Guild Trader 3	Guild Miniature Merchant 2	Guild Armorer 2	Guild Trader 4	Deep Cave	Schematic: Vault Transport	Guild Hall Decorations Merchant 3	Guild Miniature Merchant 3	Guild Trader 5	Guild Weaponsmith 2	Aetherium Capacity 1	Mine Excavation 1	Mining Rate 1	Aetherium Capacity 2	Mining Rate 2	Aetherium Capacity 3	Mine Excavation 2	Mining Rate 3	Aetherium Capacity 4	Mining Rate 4	Aetherium Capacity 5	Mine Excavation 3	Mining Rate 5	Aetherium Capacity 6	Mining Rate 6	Guild Enhancement: Experience	Guild Enhancement: Karma	Tavern Restoration 1	Scribing: Guild Gathering Bonus Banner	Scribing: Guild Karma Banner	Scribing: Guild Experience Banner	Guild Hall Music: City Themes	Guild Hall Music: Super Adventure Box	Guild Hall Swiftness +11%	Scribing: Guild Magic Find Banner	Guild Waypoint 5% Discount	Scribing: Guild Road Marker	Scribing: Guild Gold from Kills Banner	Guild Anthems	Super Guild Anthem	Tavern Restoration 2	Guild Hall Swiftness +22%	Scribing: Guild Banquet	Scribing: Guild Karma and Experience Banner	Guild Waypoint 10% Discount	Scribing: Guild Gold and Magic Find Banner	Scribing: Guild Gathering and Swiftness Banner	Scribing: Guild World Events	Guild Hall Swiftness +33%	Scribing: Guild Heroes Banner	Guild Waypoint 15% Discount	Mission Slot: WvW	War Room Restoration 1	Scribing: Minor Supply Drop	Scribing: Sabotage Depot	WvW Guild Claiming: Camps	Objective Aura 1: Supply Capacity	Guild Enhancement: World Reward Tracks	Scribing: Chilling Fog	Scribing: Armored Dolyaks	Objective Aura 2: WvW Experience	Scribing: Guild Arrow Cart	WvW Guild Claiming: Towers	Scribing: Invincible Dolyak	Scribing: Hardened Gates	Scribing: Guild Ballista	Guild Enhancement: World Experience	Scribing: Speedy Dolyaks	Scribing: Iron Guards	Objective Aura 3: Movement Speed	Scribing: Turtle Banner	Scribing: Guild Catapult	Scribing: Assault Roller	War Room Restoration 2	Objective Aura 4: Power	Scribing: Hardened Siege	WvW Guild Claiming: Keeps	Scribing: Centaur Banner	Scribing: Packed Dolyaks	Objective Aura 5: Precision	Scribing: Guild Flame Ram	Scribing: Dragon Banner	Scribing: Invulnerable Fortifications	Objective Aura 6: Toughness	Scribing: Guild Trebuchet	Scribing: Emergency Waypoint	WvW Guild Claiming: Stonemist Castle	Scribing: Turret Gates	Objective Aura 7: Vitality	Scribing: Guild Siege Golem	Scribing: Watchtower	Scribing: Presence of the Keep	Objective Aura 8: Magic Find	Scribing: Guild Shield Generator	Scribing: Cloaking Waters	Scribing: Airship Defense
=IMAGE("https://wiki.guildwars2.com/images/thumb/5/59/Bowl_of_Lotus_Stirfry.png/40px-Bowl_of_Lotus_Stirfry.png")	Bowl of Lotus Stirfry									=IF(L1=TRUE;50;)																																																																																																																																																													
=IMAGE("https://wiki.guildwars2.com/images/thumb/1/18/Bottle_of_Elonian_Wine.png/40px-Bottle_of_Elonian_Wine.png")	Bottle of Elonian Wine									=IF(L1=TRUE;20;)																											=IF(AM1=TRUE;10;)																												=IF(BO1=TRUE;20;)						=IF(BU1=TRUE;50;)																										=IF(CU1=TRUE;30;)	=IF(CV1=TRUE;30;)	=IF(CW1=TRUE;50;)													=IF(DJ1=TRUE;200;)																	=IF(EA1=TRUE;10;)									=IF(EJ1=TRUE;20;)																													
=IMAGE("https://wiki.guildwars2.com/images/thumb/0/0c/Large_Bone.png/40px-Large_Bone.png")	Large Bone									=IF(L1=TRUE;100;)																									=IF(AK1=TRUE;200;)			=IF(AN1=TRUE;400;)		=IF(AP1=TRUE;500;)																		=IF(BH1=TRUE;500;)		=IF(BJ1=TRUE;50;)																																																																					=IF(EA1=TRUE;50;)														=IF(EO1=TRUE;200;)																	=IF(FF1=TRUE;200;)							
=IMAGE("https://wiki.guildwars2.com/images/thumb/9/97/Silver_Ore.png/40px-Silver_Ore.png")	Silver Ore										=IF(M1=TRUE;200;)																																																																																																																																																												
=IMAGE("https://wiki.guildwars2.com/images/thumb/5/57/Amethyst_Nugget.png/40px-Amethyst_Nugget.png")	Amethyst Nugget										=IF(M1=TRUE;100;)																																																																																																																																																												
=IMAGE("https://wiki.guildwars2.com/images/thumb/5/58/Carnelian_Nugget.png/40px-Carnelian_Nugget.png")	Carnelian Nugget										=IF(M1=TRUE;100;)																																																																																																																																																												
=IMAGE("https://wiki.guildwars2.com/images/thumb/c/c5/Lapis_Nugget.png/40px-Lapis_Nugget.png")	Lapis Nugget										=IF(M1=TRUE;100;)																																																																																																																																																												
=IMAGE("https://wiki.guildwars2.com/images/thumb/c/cd/Peridot_Nugget.png/40px-Peridot_Nugget.png")	Peridot Nugget										=IF(M1=TRUE;100;)																																																																																																																																																												
=IMAGE("https://wiki.guildwars2.com/images/thumb/e/e6/Spinel_Nugget.png/40px-Spinel_Nugget.png")	Spinel Nugget										=IF(M1=TRUE;100;)																																																																																																																																																												
=IMAGE("https://wiki.guildwars2.com/images/thumb/e/eb/Sunstone_Nugget.png/40px-Sunstone_Nugget.png")	Sunstone Nugget										=IF(M1=TRUE;100;)																																																																																																																																																												
=IMAGE("https://wiki.guildwars2.com/images/thumb/7/76/Topaz_Nugget.png/40px-Topaz_Nugget.png")	Topaz Nugget										=IF(M1=TRUE;100;)																																																																																																																																																												
=IMAGE("https://wiki.guildwars2.com/images/thumb/3/38/Bolt_of_Cotton.png/40px-Bolt_of_Cotton.png")	Bolt of Cotton											=IF(N1=TRUE;250;)																																																																																																																																																											
=IMAGE("https://wiki.guildwars2.com/images/thumb/f/f2/Cured_Coarse_Leather_Square.png/40px-Cured_Coarse_Leather_Square.png")	Cured Coarse Leather Square												=IF(O1=TRUE;250;)																																																																																																																																																										
=IMAGE("https://wiki.guildwars2.com/images/thumb/4/4e/Seasoned_Wood_Plank.png/40px-Seasoned_Wood_Plank.png")	Seasoned Wood Plank													=IF(P1=TRUE;250;)																																																																																																																																																									
=IMAGE("https://wiki.guildwars2.com/images/thumb/f/f7/Gold_Ore.png/40px-Gold_Ore.png")	Gold Ore																=IF(S1=TRUE;200;)																																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/4/43/Amethyst_Lump.png/40px-Amethyst_Lump.png")	Amethyst Lump																=IF(S1=TRUE;100;)																																	=IF(AZ1=TRUE;500;)																																																																																																																					
=IMAGE("https://wiki.guildwars2.com/images/thumb/3/30/Carnelian_Lump.png/40px-Carnelian_Lump.png")	Carnelian Lump																=IF(S1=TRUE;100;)																																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/7/73/Lapis_Lump.png/40px-Lapis_Lump.png")	Lapis Lump																=IF(S1=TRUE;100;)																																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/0/02/Peridot_Lump.png/40px-Peridot_Lump.png")	Peridot Lump																=IF(S1=TRUE;100;)																																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/c/c7/Spinel_Lump.png/40px-Spinel_Lump.png")	Spinel Lump																=IF(S1=TRUE;100;)																																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/e/e8/Sunstone_Lump.png/40px-Sunstone_Lump.png")	Sunstone Lump																=IF(S1=TRUE;100;)																																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/3/32/Topaz_Lump.png/40px-Topaz_Lump.png")	Topaz Lump																=IF(S1=TRUE;100;)																																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/c/c6/Bolt_of_Linen.png/40px-Bolt_of_Linen.png")	Bolt of Linen																		=IF(U1=TRUE;250;)																																																																																																																																																				
=IMAGE("https://wiki.guildwars2.com/images/thumb/5/54/Cured_Rugged_Leather_Square.png/40px-Cured_Rugged_Leather_Square.png")	Cured Rugged Leather Square																			=IF(V1=TRUE;250;)																																																																																																																																																			
=IMAGE("https://wiki.guildwars2.com/images/thumb/3/38/Hard_Wood_Plank.png/40px-Hard_Wood_Plank.png")	Hard Wood Plank																				=IF(W1=TRUE;250;)					=IF(AB1=TRUE;500;)																																																																																																																																													
=IMAGE("https://wiki.guildwars2.com/images/thumb/b/b0/Platinum_Ore.png/40px-Platinum_Ore.png")	Platinum Ore																					=IF(X1=TRUE;200;)																																																																																																																																																	
=IMAGE("https://wiki.guildwars2.com/images/thumb/9/91/Beryl_Shard.png/40px-Beryl_Shard.png")	Beryl Shard																					=IF(X1=TRUE;200;)																																																																																																																																																	
=IMAGE("https://wiki.guildwars2.com/images/thumb/a/a6/Chrysocola_Shard.png/40px-Chrysocola_Shard.png")	Chrysocola Shard																					=IF(X1=TRUE;200;)																																																																																																																																																	
=IMAGE("https://wiki.guildwars2.com/images/thumb/a/a4/Coral_Chunk.png/40px-Coral_Chunk.png")	Coral Chunk																					=IF(X1=TRUE;200;)																																																																																																																																																	
=IMAGE("https://wiki.guildwars2.com/images/thumb/9/92/Emerald_Shard.png/40px-Emerald_Shard.png")	Emerald Shard																					=IF(X1=TRUE;200;)																																																																																																																																																	
=IMAGE("https://wiki.guildwars2.com/images/thumb/a/a9/Opal_Shard.png/40px-Opal_Shard.png")	Opal Shard																					=IF(X1=TRUE;200;)																																																																																																																																																	
=IMAGE("https://wiki.guildwars2.com/images/thumb/2/2b/Ruby_Shard.png/40px-Ruby_Shard.png")	Ruby Shard																					=IF(X1=TRUE;200;)																																																																																																																																																	
=IMAGE("https://wiki.guildwars2.com/images/thumb/a/a4/Sapphire_Shard.png/40px-Sapphire_Shard.png")	Sapphire Shard																					=IF(X1=TRUE;200;)																																																																																																																																																	
=IMAGE("https://wiki.guildwars2.com/images/thumb/5/55/Thyme_Leaf.png/40px-Thyme_Leaf.png")	Thyme Leaf																						=IF(Y1=TRUE;1000;)																																																																																																																																																
=IMAGE("https://wiki.guildwars2.com/images/thumb/2/20/Bolt_of_Silk.png/40px-Bolt_of_Silk.png")	Bolt of Silk																							=IF(Z1=TRUE;500;)												=IF(AL1=TRUE;100;)																								=IF(BJ1=TRUE;100;)																																							=IF(CW1=TRUE;25;)													=IF(DJ1=TRUE;100;)											=IF(DU1=TRUE;100;)																																												
=IMAGE("https://wiki.guildwars2.com/images/thumb/1/11/Cured_Thick_Leather_Square.png/40px-Cured_Thick_Leather_Square.png")	Cured Thick Leather Square																								=IF(AA1=TRUE;500;)											=IF(AL1=TRUE;300;)																				=IF(BF1=TRUE;500;)				=IF(BJ1=TRUE;300;)																																							=IF(CW1=TRUE;100;)	=IF(CX1=TRUE;200;)	=IF(CY1=TRUE;200;)	=IF(CZ1=TRUE;200;)				=IF(DD1=TRUE;200;)		=IF(DF1=TRUE;200;)	=IF(DG1=TRUE;200;)			=IF(DJ1=TRUE;400;)		=IF(DL1=TRUE;30;)	=IF(DM1=TRUE;100;)		=IF(DO1=TRUE;100;)	=IF(DP1=TRUE;100;)			=IF(DS1=TRUE;100;)		=IF(DU1=TRUE;300;)		=IF(DW1=TRUE;200;)	=IF(DX1=TRUE;200;)				=IF(EB1=TRUE;200;)	=IF(EC1=TRUE;200;)		=IF(EE1=TRUE;100;)		=IF(EG1=TRUE;100;)	=IF(EH1=TRUE;200;)	=IF(EI1=TRUE;100;)		=IF(EK1=TRUE;200;)	=IF(EL1=TRUE;200;)		=IF(EN1=TRUE;100;)	=IF(EO1=TRUE;100;)	=IF(EP1=TRUE;100;)			=IF(ES1=TRUE;200;)		=IF(EU1=TRUE;100;)	=IF(EV1=TRUE;200;)		=IF(EX1=TRUE;100;)	=IF(EY1=TRUE;100;)	=IF(EZ1=TRUE;100;)		=IF(FB1=TRUE;50;)	=IF(FC1=TRUE;100;)		=IF(FE1=TRUE;200;)		=IF(FG1=TRUE;100;)	=IF(FH1=TRUE;200;)	=IF(FI1=TRUE;200;)		=IF(FK1=TRUE;100;)	=IF(FL1=TRUE;200;)	=IF(FM1=TRUE;100;)
=IMAGE("https://wiki.guildwars2.com/images/thumb/e/ee/Mithril_Ore.png/40px-Mithril_Ore.png")	Mithril Ore																											=IF(AD1=TRUE;200;)																																																																																																																																											
=IMAGE("https://wiki.guildwars2.com/images/thumb/b/b7/Beryl_Crystal.png/40px-Beryl_Crystal.png")	Beryl Crystal																											=IF(AD1=TRUE;200;)																																																																																																																																											
=IMAGE("https://wiki.guildwars2.com/images/thumb/e/eb/Chrysocola_Crystal.png/40px-Chrysocola_Crystal.png")	Chrysocola Crystal																											=IF(AD1=TRUE;200;)																																																																																																																																											
=IMAGE("https://wiki.guildwars2.com/images/thumb/7/79/Coral_Tentacle.png/40px-Coral_Tentacle.png")	Coral Tentacle																											=IF(AD1=TRUE;200;)																																																																																																																																											
=IMAGE("https://wiki.guildwars2.com/images/thumb/b/b7/Emerald_Crystal.png/40px-Emerald_Crystal.png")	Emerald Crystal																											=IF(AD1=TRUE;200;)																																																																																																																																											
=IMAGE("https://wiki.guildwars2.com/images/thumb/2/26/Opal_Crystal.png/40px-Opal_Crystal.png")	Opal Crystal																											=IF(AD1=TRUE;200;)																																																																																																																																											
=IMAGE("https://wiki.guildwars2.com/images/thumb/c/ce/Ruby_Crystal.png/40px-Ruby_Crystal.png")	Ruby Crystal																											=IF(AD1=TRUE;200;)																																																																																																																																											
=IMAGE("https://wiki.guildwars2.com/images/thumb/5/52/Sapphire_Crystal.png/40px-Sapphire_Crystal.png")	Sapphire Crystal																											=IF(AD1=TRUE;200;)																																																																																																																																											
=IMAGE("https://wiki.guildwars2.com/images/thumb/9/9f/Bolt_of_Gossamer.png/40px-Bolt_of_Gossamer.png")	Bolt of Gossamer																												=IF(AE1=TRUE;200;)																																	=IF(BL1=TRUE;50;)	=IF(BM1=TRUE;150;)			=IF(BP1=TRUE;100;)						=IF(BV1=TRUE;150;)		=IF(BX1=TRUE;200;)	=IF(BY1=TRUE;200;)					=IF(CD1=TRUE;300;)																			=IF(CW1=TRUE;10;)													=IF(DJ1=TRUE;60;)																																																							
=IMAGE("https://wiki.guildwars2.com/images/thumb/6/66/Cured_Hardened_Leather_Square.png/40px-Cured_Hardened_Leather_Square.png")	Cured Hardened Leather Square																													=IF(AF1=TRUE;50;)																													=IF(BI1=TRUE;100;)			=IF(BL1=TRUE;100;)	=IF(BM1=TRUE;150;)			=IF(BP1=TRUE;100;)				=IF(BT1=TRUE;150;)		=IF(BV1=TRUE;150;)		=IF(BX1=TRUE;200;)	=IF(BY1=TRUE;250;)		=IF(CA1=TRUE;150;)			=IF(CD1=TRUE;300;)																			=IF(CW1=TRUE;10;)													=IF(DJ1=TRUE;200;)																																																							
=IMAGE("https://wiki.guildwars2.com/images/thumb/5/55/Ancient_Wood_Plank.png/40px-Ancient_Wood_Plank.png")	Ancient Wood Plank																														=IF(AG1=TRUE;100;)																												=IF(BI1=TRUE;25;)			=IF(BL1=TRUE;50;)		=IF(BN1=TRUE;150;)		=IF(BP1=TRUE;100;)	=IF(BQ1=TRUE;80;)			=IF(BT1=TRUE;50;)		=IF(BV1=TRUE;150;)	=IF(BW1=TRUE;125;)		=IF(BY1=TRUE;250;)				=IF(CC1=TRUE;180;)	=IF(CD1=TRUE;300;)	=IF(CE1=TRUE;200;)																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/f/f6/Zucchini.png/40px-Zucchini.png")	Zucchini																															=IF(AH1=TRUE;1000;)																																																																																																																																							
=IMAGE("https://wiki.guildwars2.com/images/thumb/4/43/Orichalcum_Ore.png/40px-Orichalcum_Ore.png")	Orichalcum Ore																																=IF(AI1=TRUE;100;)																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/7/73/Beryl_Orb.png/40px-Beryl_Orb.png")	Beryl Orb																																=IF(AI1=TRUE;100;)																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/b/b5/Chrysocola_Orb.png/40px-Chrysocola_Orb.png")	Chrysocola Orb																																=IF(AI1=TRUE;100;)																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/f/ff/Coral_Orb.png/40px-Coral_Orb.png")	Coral Orb																																=IF(AI1=TRUE;100;)																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/8/8e/Emerald_Orb.png/40px-Emerald_Orb.png")	Emerald Orb																																=IF(AI1=TRUE;100;)									=IF(AR1=TRUE;500;)																																																																																																																													
=IMAGE("https://wiki.guildwars2.com/images/thumb/5/51/Opal_Orb.png/40px-Opal_Orb.png")	Opal Orb																																=IF(AI1=TRUE;100;)		=IF(AK1=TRUE;50;)			=IF(AN1=TRUE;100;)					=IF(AS1=TRUE;200;)						=IF(AY1=TRUE;500;)																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/7/73/Ruby_Orb.png/40px-Ruby_Orb.png")	Ruby Orb																																=IF(AI1=TRUE;100;)																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/1/1d/Sapphire_Orb.png/40px-Sapphire_Orb.png")	Sapphire Orb																																=IF(AI1=TRUE;100;)																																																																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/a/a4/Elder_Wood_Plank.png/40px-Elder_Wood_Plank.png")	Elder Wood Plank																																		=IF(AK1=TRUE;300;)			=IF(AN1=TRUE;500;)	=IF(AO1=TRUE;300;)	=IF(AP1=TRUE;300;)	=IF(AQ1=TRUE;300;)			=IF(AT1=TRUE;300;)	=IF(AU1=TRUE;300;)		=IF(AW1=TRUE;300;)	=IF(AX1=TRUE;300;)			=IF(BA1=TRUE;300;)	=IF(BB1=TRUE;300;)	=IF(BC1=TRUE;300;)	=IF(BD1=TRUE;300;)	=IF(BE1=TRUE;300;)		=IF(BG1=TRUE;200;)	=IF(BH1=TRUE;300;)			=IF(BK1=TRUE;500;)								=IF(BS1=TRUE;100;)									=IF(CB1=TRUE;2000;)				=IF(CF1=TRUE;150;)	=IF(CG1=TRUE;200;)	=IF(CH1=TRUE;300;)	=IF(CI1=TRUE;400;)	=IF(CJ1=TRUE;400;)	=IF(CK1=TRUE;450;)	=IF(CL1=TRUE;1000;)	=IF(CM1=TRUE;450;)	=IF(CN1=TRUE;500;)	=IF(CO1=TRUE;500;)	=IF(CP1=TRUE;600;)	=IF(CQ1=TRUE;1500;)	=IF(CR1=TRUE;600;)	=IF(CS1=TRUE;1000;)	=IF(CT1=TRUE;800;)			=IF(CW1=TRUE;250;)	=IF(CX1=TRUE;100;)	=IF(CY1=TRUE;50;)	=IF(CZ1=TRUE;100;)				=IF(DD1=TRUE;50;)		=IF(DF1=TRUE;50;)	=IF(DG1=TRUE;50;)			=IF(DJ1=TRUE;1000;)			=IF(DM1=TRUE;100;)		=IF(DO1=TRUE;100;)	=IF(DP1=TRUE;100;)			=IF(DS1=TRUE;100;)			=IF(DV1=TRUE;500;)	=IF(DW1=TRUE;100;)	=IF(DX1=TRUE;100;)	=IF(DY1=TRUE;250;)			=IF(EB1=TRUE;100;)	=IF(EC1=TRUE;100;)		=IF(EE1=TRUE;100;)	=IF(EF1=TRUE;250;)	=IF(EG1=TRUE;100;)	=IF(EH1=TRUE;100;)	=IF(EI1=TRUE;100;)		=IF(EK1=TRUE;100;)	=IF(EL1=TRUE;100;)		=IF(EN1=TRUE;100;)	=IF(EO1=TRUE;100;)	=IF(EP1=TRUE;100;)	=IF(EQ1=TRUE;1000;)		=IF(ES1=TRUE;100;)	=IF(ET1=TRUE;250;)	=IF(EU1=TRUE;100;)	=IF(EV1=TRUE;100;)		=IF(EX1=TRUE;100;)	=IF(EY1=TRUE;100;)	=IF(EZ1=TRUE;100;)		=IF(FB1=TRUE;100;)	=IF(FC1=TRUE;100;)	=IF(FD1=TRUE;200;)	=IF(FE1=TRUE;100;)		=IF(FG1=TRUE;100;)	=IF(FH1=TRUE;100;)	=IF(FI1=TRUE;100;)		=IF(FK1=TRUE;100;)	=IF(FL1=TRUE;100;)	=IF(FM1=TRUE;100;)
=IMAGE("https://wiki.guildwars2.com/images/thumb/3/3e/Potion_of_PvP_Reward.png/40px-Potion_of_PvP_Reward.png")	Potion of PvP Reward																																		=IF(AK1=TRUE;50;)	=IF(AL1=TRUE;50;)	=IF(AM1=TRUE;20;)	=IF(AN1=TRUE;100;)				=IF(AR1=TRUE;50;)							=IF(AY1=TRUE;50;)							=IF(BF1=TRUE;50;)																																																			=IF(DE1=TRUE;50;)									=IF(DN1=TRUE;100;)						=IF(DT1=TRUE;200;)																																													
=IMAGE("https://wiki.guildwars2.com/images/thumb/c/cb/Knight%27s_Intricate_Gossamer_Insignia.png/40px-Knight%27s_Intricate_Gossamer_Insignia.png")	Knight's Intricate Gossamer Insignia																																		=IF(AK1=TRUE;2;)			=IF(AN1=TRUE;4;)																									=IF(BM1=TRUE;4;)											=IF(BX1=TRUE;6;)																																																																																													
=IMAGE("https://wiki.guildwars2.com/images/thumb/6/6e/Knight%27s_Orichalcum_Imbued_Inscription.png/40px-Knight%27s_Orichalcum_Imbued_Inscription.png")	Knight's Orichalcum Imbued Inscription																																		=IF(AK1=TRUE;2;)			=IF(AN1=TRUE;4;)																										=IF(BN1=TRUE;4;)																	=IF(CE1=TRUE;10;)																																																																																						
=IMAGE("https://wiki.guildwars2.com/images/thumb/4/49/Vial_of_Potent_Blood.png/40px-Vial_of_Potent_Blood.png")	Vial of Potent Blood																																		=IF(AK1=TRUE;200;)	=IF(AL1=TRUE;50;)	=IF(AM1=TRUE;50;)	=IF(AN1=TRUE;400;)								=IF(AV1=TRUE;200;)			=IF(AY1=TRUE;300;)						=IF(BE1=TRUE;500;)																																																																=IF(DQ1=TRUE;100;)																											=IF(ER1=TRUE;200;)																					
=IMAGE("https://wiki.guildwars2.com/images/thumb/6/67/Custom_Arena_Time_Token.png/40px-Custom_Arena_Time_Token.png")	Custom Arena Time Token																																			=IF(AL1=TRUE;15;)																																																																																																																																			
=IMAGE("https://wiki.guildwars2.com/images/thumb/4/4c/Large_Fang.png/40px-Large_Fang.png")	Large Fang																																			=IF(AL1=TRUE;50;)					=IF(AQ1=TRUE;500;)																																																									=IF(CV1=TRUE;50;)																																			=IF(EE1=TRUE;100;)					=IF(EJ1=TRUE;50;)													=IF(EW1=TRUE;200;)																
=IMAGE("https://wiki.guildwars2.com/images/thumb/9/9e/Bowl_of_Black_Pepper_Cactus_Salad.png/40px-Bowl_of_Black_Pepper_Cactus_Salad.png")	Bowl of Black Pepper Cactus Salad																																				=IF(AM1=TRUE;80;)																																																																																																																																		
=IMAGE("https://wiki.guildwars2.com/images/thumb/f/f4/Large_Scale.png/40px-Large_Scale.png")	Large Scale																																						=IF(AO1=TRUE;500;)																																																																																												=IF(EC1=TRUE;250;)					=IF(EH1=TRUE;250;)						=IF(EN1=TRUE;100;)													=IF(FA1=TRUE;200;)		=IF(FC1=TRUE;100;)		=IF(FE1=TRUE;200;)		=IF(FG1=TRUE;100;)			=IF(FJ1=TRUE;200;)	=IF(FK1=TRUE;100;)		
=IMAGE("https://wiki.guildwars2.com/images/thumb/a/a8/Armored_Scale.png/40px-Armored_Scale.png")	Armored Scale																																						=IF(AO1=TRUE;10;)																																																																																																																				=IF(FA1=TRUE;10;)												
=IMAGE("https://wiki.guildwars2.com/images/thumb/5/50/Ancient_Bone.png/40px-Ancient_Bone.png")	Ancient Bone																																							=IF(AP1=TRUE;10;)																		=IF(BH1=TRUE;10;)																																																																																					=IF(EO1=TRUE;5;)																	=IF(FF1=TRUE;20;)							
=IMAGE("https://wiki.guildwars2.com/images/thumb/a/a0/Vicious_Fang.png/40px-Vicious_Fang.png")	Vicious Fang																																								=IF(AQ1=TRUE;10;)																																																																																																														=IF(EW1=TRUE;10;)																
=IMAGE("https://wiki.guildwars2.com/images/thumb/c/c4/Unidentified_Dye.png/40px-Unidentified_Dye.png")	Unidentified Dye																																										=IF(AS1=TRUE;25;)							=IF(AZ1=TRUE;25;)							=IF(BG1=TRUE;20;)																																																																																																														
=IMAGE("https://wiki.guildwars2.com/images/thumb/b/b1/Molten_Lodestone.png/40px-Molten_Lodestone.png")	Molten Lodestone																																										=IF(AS1=TRUE;5;)							=IF(AZ1=TRUE;5;)			=IF(BC1=TRUE;10;)																																			=IF(CL1=TRUE;20;)					=IF(CQ1=TRUE;20;)																																							=IF(ED1=TRUE;30;)																				=IF(EX1=TRUE;5;)	=IF(EY1=TRUE;5;)														
=IMAGE("https://wiki.guildwars2.com/images/thumb/3/3a/Pile_of_Crystalline_Dust.png/40px-Pile_of_Crystalline_Dust.png")	Pile of Crystalline Dust																																											=IF(AT1=TRUE;5;)				=IF(AX1=TRUE;30;)									=IF(BG1=TRUE;5;)																											=IF(CH1=TRUE;50;)		=IF(CJ1=TRUE;50;)			=IF(CM1=TRUE;50;)		=IF(CO1=TRUE;50;)			=IF(CR1=TRUE;50;)		=IF(CT1=TRUE;50;)																																=IF(DZ1=TRUE;50;)				=IF(ED1=TRUE;50;)									=IF(EM1=TRUE;50;)	=IF(EN1=TRUE;10;)		=IF(EP1=TRUE;10;)		=IF(ER1=TRUE;50;)			=IF(EU1=TRUE;5;)		=IF(EW1=TRUE;50;)		=IF(EY1=TRUE;5;)		=IF(FA1=TRUE;50;)		=IF(FC1=TRUE;50;)			=IF(FF1=TRUE;50;)				=IF(FJ1=TRUE;50;)			
=IMAGE("https://wiki.guildwars2.com/images/thumb/3/37/Intricate_Totem.png/40px-Intricate_Totem.png")	Intricate Totem																																												=IF(AU1=TRUE;500;)						=IF(BA1=TRUE;500;)														=IF(BO1=TRUE;50;)																																=IF(CU1=TRUE;50;)																										=IF(DU1=TRUE;50;)					=IF(DZ1=TRUE;400;)																																							
=IMAGE("https://wiki.guildwars2.com/images/thumb/0/0a/Elaborate_Totem.png/40px-Elaborate_Totem.png")	Elaborate Totem																																												=IF(AU1=TRUE;10;)																																																																																																																										
